"id","gps_fix_at","server_upload_at","longitude","latitude","accuracy","altitude","bearing","location_provider","user_id"
6830,2019-01-03 20:36:43.000,2019-01-03 20:35:25.000,34.5608238,0.5671058,2784.0,0.0,0.0,fused,103
6831,2017-04-15 17:24:41.000,2017-04-15 17:26:09.000,34.5576738,0.5810167,2599.999,0.0,0.0,fused,103
6832,2018-11-20 21:09:31.000,2018-11-20 21:09:57.000,34.574167,0.5989191,19.491,1417.7,0.0,fused,103
6833,2018-11-21 07:51:46.000,2018-11-21 07:50:02.000,34.5673844,0.5670661,98.4,0.0,0.0,fused,103
6834,2017-11-29 16:15:40.000,2017-11-29 16:11:06.000,34.5582285,0.5710409,20.178,0.0,0.0,fused,103
6835,2018-12-25 12:14:13.000,2018-12-25 12:13:00.000,34.5566639,0.5774017,2253.0,0.0,0.0,fused,103
6836,2018-10-02 14:23:11.000,2018-10-02 14:24:05.000,34.5631272,0.5972948,10.0,1437.9,0.0,fused,103
6837,2018-10-02 14:23:01.000,2018-10-02 14:23:41.000,34.559889,0.5981277,10.0,1444.4,0.0,fused,103
6838,2018-09-29 12:18:27.000,2018-09-29 12:17:28.000,34.5729523,0.553205,49.981,0.0,0.0,fused,103
6839,2016-12-05 07:26:08.000,2016-12-05 07:26:27.000,34.5269089,0.57071,910.835,0.0,0.0,fused,103
6840,2017-01-24 08:27:28.000,2017-01-24 08:28:27.000,34.5463317,0.5580209,20.0,0.0,0.0,fused,103
6841,2017-09-13 05:56:24.000,2017-09-13 05:57:44.000,34.5448802,0.5637988,110.0,0.0,0.0,fused,103
6842,2018-09-03 13:52:04.000,2018-09-03 13:50:07.000,34.5551784,0.5673255,15.884,0.0,0.0,fused,103
6843,2017-10-27 21:01:47.000,2017-10-27 21:02:06.000,34.5937712,0.56117,2511.0,0.0,0.0,fused,103
6844,2017-03-29 20:02:54.000,2017-03-29 20:04:01.000,34.5504443,0.5482383,3200.0,0.0,0.0,fused,103
6845,2018-09-19 10:18:59.000,2018-09-19 10:17:02.000,34.5528276,0.5609566,26.16,0.0,0.0,fused,103
6846,2016-12-25 20:05:19.000,2016-12-25 20:29:46.000,34.5626717,0.5635205,1.7,1419.0,306.0,fused,103
6847,2016-12-09 18:27:14.000,2016-12-09 18:27:27.000,34.5552799,0.5874071,2299.999,0.0,0.0,fused,103
6848,2018-05-08 12:57:03.000,2018-05-08 12:56:53.000,34.5374205,0.5774049,2756.0,0.0,0.0,fused,103
6849,2018-10-02 14:26:24.000,2018-10-02 14:24:33.000,34.5645848,0.5938981,58.597,0.0,0.0,fused,103
6850,2017-02-15 16:18:06.000,2017-02-17 11:07:32.000,34.5641889,0.5794672,3.9,1450.6,48.0,fused,103
6851,2018-01-13 12:55:21.000,2018-01-13 12:50:07.000,34.5688965,0.5737092,98.4,0.0,0.0,fused,103
6852,2016-10-13 14:30:30.000,2016-10-13 14:44:31.000,34.5429163,0.5503884,2200.0,0.0,0.0,fused,103
6853,2018-11-09 20:49:27.000,2018-11-09 20:48:43.000,34.5266433,0.5612335,2831.0,0.0,0.0,fused,103
6854,2018-10-01 07:00:46.000,2018-10-01 06:58:51.000,34.570097,0.5719746,2376.0,0.0,0.0,fused,103
6855,2018-09-01 10:02:14.000,2018-09-01 10:00:17.000,34.5603527,0.5569076,60.0,0.0,0.0,fused,103
6856,2018-08-27 08:25:33.000,2018-08-27 08:23:38.000,34.5566466,0.580884,1887.0,0.0,0.0,fused,103
6857,2018-05-24 16:04:56.000,2018-05-24 16:03:12.000,34.5704952,0.5854813,2275.0,0.0,0.0,fused,103
6858,2018-10-02 14:24:52.000,2018-10-02 14:23:37.000,34.5517244,0.5889816,65.622,0.0,0.0,fused,103
6859,2017-03-25 16:31:25.000,2017-03-25 16:32:07.000,34.5409966,0.549612,64.1,0.0,0.0,fused,103
6860,2017-07-02 17:15:09.000,2017-07-02 17:12:13.000,34.5497914,0.6433235,4097.0,0.0,0.0,fused,103
6861,2018-06-13 19:13:35.000,2018-06-13 19:14:58.000,34.546344,0.5973749,2714.0,0.0,0.0,fused,103
6862,2018-02-18 09:47:38.000,2018-02-18 09:46:19.000,34.5713768,0.5814946,3003.0,0.0,0.0,fused,103
6863,2018-01-13 12:52:43.000,2018-01-13 12:49:51.000,34.5550234,0.5713619,3017.0,0.0,0.0,fused,103
6864,2018-09-29 12:18:17.000,2018-09-29 12:17:02.000,34.5701758,0.5759324,56.1,0.0,0.0,fused,103
6865,2018-10-26 17:01:31.000,2018-10-26 16:59:35.000,34.543725,0.575116,3936.0,0.0,0.0,fused,103
6866,2017-11-18 09:48:53.000,2017-11-18 09:51:38.000,34.5652563,0.5869355,3055.0,0.0,0.0,fused,103
6867,2018-11-15 04:09:00.000,2018-11-15 04:09:28.000,34.5783891,0.5730947,4.0,1401.5,0.0,fused,103
6868,2019-01-03 20:36:53.000,2019-01-03 20:35:25.000,34.5620666,0.582978,2784.0,0.0,0.0,fused,103
6869,2018-11-07 13:59:15.000,2018-11-07 13:57:21.000,34.5691561,0.5580965,128.567,0.0,0.0,fused,103
6870,2018-11-15 04:10:49.000,2018-11-15 04:09:23.000,34.5670606,0.561439,2782.0,0.0,0.0,fused,103
6871,2018-11-09 20:49:17.000,2018-11-09 20:48:56.000,34.56484,0.5706893,2831.0,0.0,0.0,fused,103
6872,2018-11-14 08:52:42.000,2018-11-14 08:52:08.000,34.576095,0.5854347,2412.0,0.0,0.0,fused,103
6873,2018-12-24 13:38:56.000,2018-12-24 13:39:43.000,34.541716,0.5774128,3.9,1446.5,336.0,fused,103
6874,2017-03-25 14:23:34.000,2017-03-25 14:23:56.000,34.5237996,0.5660146,20.0,0.0,0.0,fused,103
6875,2017-01-13 10:24:27.000,2017-01-13 10:25:09.000,34.5659289,0.5691944,2299.999,0.0,0.0,fused,103
6876,2017-07-21 17:24:27.000,2017-07-21 17:19:30.000,34.5876511,0.5678286,24.5,0.0,0.0,fused,103
6877,2017-03-27 18:54:47.000,2017-03-27 18:57:22.000,34.543826,0.5827102,3.2,1423.0,173.0,fused,103
6878,2018-11-07 14:04:06.000,2018-11-07 14:02:39.000,34.5605073,0.5579893,37.265,0.0,0.0,fused,103
6879,2018-12-25 12:12:59.000,2018-12-25 12:13:01.000,34.5506264,0.5902878,75.004,426.8,164.0,fused,103
6880,2018-03-15 06:46:01.000,2018-03-15 06:44:01.000,34.5654326,0.5735348,2984.0,0.0,0.0,fused,103
6881,2017-09-06 16:43:10.000,2017-09-06 16:44:01.000,34.5666072,0.5528267,24.789,0.0,0.0,fused,103
6882,2016-12-05 10:01:24.000,2016-12-05 11:09:14.000,34.5547849,0.5819672,8.5,1433.7,0.0,fused,103
6883,2017-01-13 11:15:35.000,2017-01-13 11:17:02.000,34.5443886,0.5887688,100.0,0.0,0.0,fused,103
6884,2017-08-21 21:06:21.000,2017-08-21 21:03:17.000,34.5701204,0.5736407,116.1,0.0,0.0,fused,103
6885,2018-08-27 14:42:01.000,2018-08-27 14:40:04.000,34.585088,0.5573353,56.1,0.0,0.0,fused,103
6886,2018-11-20 21:50:39.000,2018-11-20 21:49:20.000,34.5692257,0.5742909,2515.0,0.0,0.0,fused,103
6887,2018-12-25 12:14:46.000,2018-12-25 12:13:00.000,34.5396095,0.5910683,101.233,185.4,0.0,fused,103
6888,2018-12-24 13:38:46.000,2018-12-24 13:39:26.000,34.5484069,0.5944496,3.9,1455.3,335.0,fused,103
6889,2018-11-20 20:46:37.000,2018-11-20 20:45:06.000,34.5571422,0.5625758,2849.0,0.0,0.0,fused,103
6890,2018-07-01 14:09:53.000,2018-07-01 14:14:48.000,34.5576762,0.5918662,2969.0,0.0,0.0,fused,103
6891,2017-12-20 10:35:30.000,2017-12-20 10:36:15.000,36.8193263,-1.2613159,1799.999,0.0,0.0,fused,104
6892,2017-09-28 14:05:51.000,2017-09-28 14:06:57.000,36.8505442,-1.27372,1100.0,0.0,0.0,fused,104
6893,2016-11-04 15:19:39.000,2016-11-04 15:35:07.000,36.7900722,-1.2740816,1899.999,0.0,0.0,fused,104
6894,2016-10-25 15:03:59.000,2016-10-25 15:14:58.000,36.8123784,-1.2794636,1599.0,0.0,0.0,fused,104
6895,2017-07-17 04:45:22.000,2017-07-17 04:45:24.000,36.8378798,-1.2817611,68.4,0.0,0.0,fused,104
6896,2017-04-09 12:29:51.000,2017-04-09 12:33:08.000,36.8230406,-1.3249088,116.1,0.0,0.0,fused,104
6897,2017-04-19 04:39:07.000,2017-04-19 04:41:53.000,36.8386372,-1.3081627,1100.0,0.0,0.0,fused,104
6898,2017-05-04 13:04:23.000,2017-05-04 13:04:25.000,36.8558467,-1.2787313,1100.0,0.0,0.0,fused,104
6899,2017-06-14 08:43:03.000,2017-06-14 08:43:06.000,36.8496351,-1.287069,1200.0,0.0,0.0,fused,104
6900,2017-06-14 08:13:47.000,2017-06-14 08:15:33.000,36.8305272,-1.2780321,1100.0,0.0,0.0,fused,104
6901,2017-05-19 16:13:30.000,2017-05-19 16:13:37.000,36.8560112,-1.3314904,39.6,0.0,0.0,fused,104
6902,2017-05-04 15:38:17.000,2017-05-04 15:38:53.000,36.8419748,-1.339309,15.0,1656.0,0.0,fused,104
6903,2017-05-20 08:59:24.000,2017-05-20 08:59:25.000,36.8396662,-1.2795093,1100.0,0.0,0.0,fused,104
6904,2017-06-28 12:01:03.000,2017-06-28 12:01:07.000,36.826973,-1.2749867,1200.0,0.0,0.0,fused,104
6905,2018-02-01 05:49:44.000,2018-02-01 05:51:22.000,36.8672211,-1.2902685,1799.999,0.0,0.0,fused,104
6906,2017-08-02 06:43:14.000,2017-08-02 06:43:15.000,36.8401451,-1.2671569,1200.0,0.0,0.0,fused,104
6907,2017-07-16 17:18:42.000,2017-07-16 17:18:56.000,36.8179827,-1.307942,27.8,0.0,0.0,fused,104
6908,2017-07-27 02:43:21.000,2017-07-27 02:43:23.000,36.8626081,-1.3230576,21.169,0.0,0.0,fused,104
6909,2017-08-14 03:10:32.000,2017-08-14 03:10:45.000,36.820287,-1.3073902,21.137,0.0,0.0,fused,104
6910,2017-07-16 17:22:05.000,2017-07-16 17:22:07.000,36.8365266,-1.3230132,27.8,0.0,0.0,fused,104
6911,2017-07-13 14:48:42.000,2017-07-13 14:48:44.000,36.8474581,-1.3006548,23.751,0.0,0.0,fused,104
6912,2017-08-13 10:53:56.000,2017-08-13 10:53:57.000,36.8276424,-1.3136671,28.347,0.0,0.0,fused,104
6913,2017-12-14 13:23:44.000,2017-12-14 13:24:31.000,36.9312022,-1.3725323,808.626,0.0,0.0,fused,104
6914,2017-10-09 10:22:55.000,2017-10-09 10:22:54.000,36.8334655,-1.2563843,30.0,0.0,0.0,fused,104
6915,2017-10-04 13:29:10.000,2017-10-04 13:29:56.000,36.8403522,-1.2846336,1100.0,0.0,0.0,fused,104
6916,2017-07-06 07:58:10.000,2017-07-06 07:58:14.000,36.8050619,-1.2912059,1200.0,0.0,0.0,fused,104
6917,2017-10-22 07:53:11.000,2017-10-22 07:53:09.000,36.8050037,-1.3129621,24.363,0.0,0.0,fused,104
6918,2017-06-13 13:44:25.000,2017-06-13 13:44:28.000,36.8117483,-1.303978,156.9,0.0,0.0,fused,104
6919,2017-12-23 04:39:52.000,2017-12-23 04:46:25.000,36.8192115,-1.287636,1899.999,0.0,0.0,fused,104
6920,2017-08-26 10:17:39.000,2017-08-26 10:17:40.000,36.8527542,-1.2821834,50.0,0.0,0.0,fused,104
6921,2017-12-27 07:46:09.000,2017-12-27 07:48:57.000,36.6193317,-0.593689,203.76,0.0,0.0,fused,104
6922,2017-07-06 08:31:00.000,2017-07-06 08:31:53.000,36.8477594,-1.2985996,1200.0,0.0,0.0,fused,104
6923,2017-05-04 12:17:36.000,2017-05-04 12:22:35.000,36.8639097,-1.2855061,1100.0,0.0,0.0,fused,104
6924,2018-02-08 12:44:59.000,2018-02-08 12:45:12.000,36.8391742,-1.2717219,1100.0,0.0,0.0,fused,104
6925,2017-04-29 13:06:03.000,2017-04-29 13:10:36.000,36.8401348,-1.304191,1100.0,0.0,0.0,fused,104
6926,2016-11-01 07:09:25.000,2016-11-01 07:09:31.000,36.8432797,-1.2788957,43.5,0.0,0.0,fused,104
6927,2016-12-28 10:11:41.000,2016-12-28 10:22:45.000,36.8159543,-1.2768593,1139.0,0.0,0.0,fused,104
6928,2017-09-28 05:04:44.000,2017-09-28 05:06:05.000,36.8354755,-1.2881942,20.715,0.0,0.0,fused,104
6929,2017-07-25 12:55:04.000,2017-07-25 12:55:06.000,36.8552135,-1.2861884,1200.0,0.0,0.0,fused,104
6930,2017-06-21 08:05:47.000,2017-06-21 08:05:50.000,36.826915,-1.2915183,1100.0,0.0,0.0,fused,104
6931,2017-04-24 13:37:06.000,2017-04-24 13:38:13.000,36.8462186,-1.258254,24.589,0.0,0.0,fused,104
6932,2018-02-19 07:50:57.000,2018-02-19 07:51:03.000,36.8375701,-1.2811296,1799.999,0.0,0.0,fused,104
6933,2017-05-11 13:30:33.000,2017-05-11 13:34:51.000,36.8554715,-1.276145,1100.0,0.0,0.0,fused,104
6934,2017-08-07 09:27:39.000,2017-08-07 09:27:42.000,36.816378,-1.2785975,1200.0,0.0,0.0,fused,104
6935,2017-05-12 06:07:43.000,2017-05-12 06:07:55.000,36.8343234,-1.3031874,1000.0,0.0,0.0,fused,104
6936,2017-07-06 08:51:22.000,2017-07-06 08:51:27.000,36.8246192,-1.2802448,1200.0,0.0,0.0,fused,104
6937,2017-06-18 05:54:17.000,2017-06-18 05:54:19.000,36.8212692,-1.3241311,92.9,0.0,0.0,fused,104
6938,2017-04-09 15:03:05.000,2017-04-09 15:07:00.000,36.7822371,-1.1884971,20.0,0.0,0.0,fused,104
6939,2017-08-07 14:38:26.000,2017-08-07 14:39:48.000,36.8504561,-1.2950457,84.0,1636.0,353.0,fused,104
6940,2017-06-14 13:08:56.000,2017-06-14 13:17:33.000,36.8407028,-1.2789857,164.4,0.0,0.0,fused,104
6941,2018-04-04 02:46:22.000,2018-04-04 03:16:05.000,36.837543,-1.2880665,899.999,0.0,0.0,fused,104
6942,2017-07-23 04:48:16.000,2017-07-23 04:48:17.000,36.8154406,-1.3051316,9.0,1658.0,0.0,fused,104
6943,2018-01-10 04:40:30.000,2018-01-10 04:40:57.000,36.8331444,-1.2888873,535.273,0.0,0.0,fused,104
6944,2017-06-14 09:03:55.000,2017-06-14 09:03:59.000,36.8248334,-1.2875722,36.9,0.0,0.0,fused,104
6945,2017-06-30 13:41:47.000,2017-06-30 13:41:48.000,36.845189,-1.2761841,1100.0,0.0,0.0,fused,104
6946,2017-01-22 09:07:09.000,2017-01-22 09:09:48.000,36.8274074,-1.327681,1100.0,0.0,0.0,fused,104
6947,2017-02-10 02:40:27.000,2017-02-10 02:41:20.000,36.8163309,-1.3177391,20.227,0.0,0.0,fused,104
6948,2017-08-07 16:27:30.000,2017-08-07 16:27:45.000,36.8354785,-1.3537731,56.1,0.0,0.0,fused,104
6949,2017-08-07 09:55:27.000,2017-08-07 09:55:30.000,36.8130794,-1.2877822,1100.0,0.0,0.0,fused,104
6950,2017-06-29 10:24:18.000,2017-06-29 10:25:46.000,36.8111695,-1.2719189,1000.0,0.0,0.0,fused,104
6951,2017-06-26 13:38:50.000,2017-06-26 13:38:51.000,36.8195707,-1.2981508,21.087,0.0,0.0,fused,104
6952,2017-04-20 05:35:59.000,2017-04-20 05:36:00.000,36.8195766,-1.2980197,122.4,0.0,0.0,fused,104
6953,2017-05-25 13:00:29.000,2017-05-25 13:00:32.000,36.8534215,-1.2944271,1200.0,0.0,0.0,fused,104
6954,2017-07-29 13:31:53.000,2017-07-29 13:31:55.000,36.845849,-1.2815111,1200.0,0.0,0.0,fused,104
6955,2017-08-07 06:32:35.000,2017-08-07 06:33:18.000,36.8434277,-1.2582397,1100.0,0.0,0.0,fused,104
6956,2016-07-17 10:46:24.000,2016-07-17 10:46:25.000,36.6136051,-0.6207623,4.0,2483.0,90.0,gps,104
6957,2017-11-02 15:37:47.000,2017-11-02 15:37:57.000,36.8303189,-1.311965,92.9,0.0,0.0,fused,104
6958,2017-02-11 08:02:35.000,2017-02-11 08:04:14.000,36.8464137,-1.2788563,1100.0,0.0,0.0,fused,104
6959,2017-09-01 13:45:05.000,2017-09-01 13:45:05.000,36.8461482,-1.2966596,19.35,0.0,0.0,fused,104
6960,2017-06-01 15:41:41.000,2017-06-01 15:41:42.000,36.8134127,-1.3209688,21.049,0.0,0.0,fused,104
6961,2017-09-25 03:29:46.000,2017-09-25 03:37:50.000,36.8332485,-1.2750546,21.797,0.0,0.0,fused,104
6962,2017-10-04 08:30:16.000,2017-10-04 08:45:02.000,36.8153349,-1.2759422,35.367,0.0,0.0,fused,104
6963,2017-09-30 06:58:28.000,2017-09-30 07:23:47.000,36.8286844,-1.2669786,1200.0,0.0,0.0,fused,104
6964,2019-01-02 08:09:41.000,2019-01-02 08:09:49.000,36.8441242,-1.2801858,36.448,1702.565,40.0,fused,104
6965,2017-07-24 12:32:25.000,2017-07-24 12:32:29.000,36.8406103,-1.2979663,1200.0,0.0,0.0,fused,104
6966,2017-05-01 10:41:32.000,2017-05-01 10:41:34.000,36.8603449,-1.2839397,1100.0,0.0,0.0,fused,104
6967,2017-07-22 18:51:46.000,2017-07-22 18:51:48.000,36.8359447,-1.3267152,68.4,0.0,0.0,fused,104
6968,2017-11-08 12:32:10.000,2017-11-08 12:32:08.000,36.8396863,-1.2766652,1000.0,0.0,0.0,fused,104
6969,2017-08-04 14:44:14.000,2017-08-04 14:44:14.000,36.8368475,-1.3435992,20.186,0.0,0.0,fused,104
6970,2017-06-14 13:23:13.000,2017-06-14 13:23:15.000,36.8174462,-1.2830508,164.4,0.0,0.0,fused,104
6971,2017-04-21 03:28:26.000,2017-04-21 03:28:27.000,36.8517926,-1.2758029,142.5,0.0,0.0,fused,104
6972,2017-10-27 08:47:47.000,2017-10-27 08:47:47.000,36.8267427,-1.2887819,156.9,0.0,0.0,fused,104
6973,2017-11-25 11:57:39.000,2017-11-25 11:58:56.000,36.84546,-1.2539233,22.506,1634.9,0.0,fused,104
6974,2017-10-20 02:35:05.000,2017-10-20 02:35:10.000,36.811866,-1.3180722,24.0,1634.0,0.0,fused,104
6975,2017-07-02 04:43:43.000,2017-07-02 04:43:43.000,36.841188,-1.3282713,104.1,0.0,0.0,fused,104
6976,2017-07-03 14:10:54.000,2017-07-03 14:10:56.000,36.8210994,-1.296562,1100.0,0.0,0.0,fused,104
6977,2017-07-29 13:17:54.000,2017-07-29 13:17:55.000,36.8338073,-1.3063691,1200.0,0.0,0.0,fused,104
6978,2017-06-14 07:55:00.000,2017-06-14 07:55:02.000,36.8371094,-1.2637466,1139.0,0.0,0.0,fused,104
6979,2017-08-14 05:58:29.000,2017-08-14 06:00:17.000,36.8287196,-1.2986334,1200.0,0.0,0.0,fused,104
6980,2016-11-30 05:45:42.000,2016-11-30 05:45:59.000,36.8253257,-1.2826448,43.5,0.0,0.0,fused,104
6981,2017-06-17 09:23:58.000,2017-06-17 09:24:00.000,36.821815,-1.2823594,1100.0,0.0,0.0,fused,104
6982,2017-12-26 03:35:12.000,2017-12-26 03:35:22.000,36.6092392,-0.5878954,4362.0,0.0,0.0,fused,104
6983,2017-12-20 08:03:47.000,2017-12-20 08:08:05.000,36.8649617,-1.2949155,1799.999,0.0,0.0,fused,104
6984,2017-05-26 13:52:36.000,2017-05-26 13:52:38.000,36.8252213,-1.2763934,1100.0,0.0,0.0,fused,104
6985,2017-07-06 07:57:37.000,2017-07-06 07:57:38.000,36.8675393,-1.2930896,1200.0,0.0,0.0,fused,104
6986,2017-12-19 06:46:01.000,2017-12-19 06:51:11.000,36.8189704,-1.3051658,3200.0,0.0,0.0,fused,104
6987,2017-03-20 08:13:05.000,2017-03-20 08:13:49.000,36.8050305,-1.2809121,1100.0,0.0,0.0,fused,104
6988,2017-07-12 15:35:11.000,2017-07-12 15:35:16.000,36.813461,-1.2909985,72.9,0.0,0.0,fused,104
6989,2017-06-13 14:04:16.000,2017-06-13 14:04:18.000,36.8444339,-1.306019,156.9,0.0,0.0,fused,104
6990,2017-04-24 13:36:42.000,2017-04-24 13:36:44.000,36.8489507,-1.2794288,24.589,0.0,0.0,fused,104
6991,2017-06-14 17:22:17.000,2017-06-14 17:22:19.000,36.8072313,-1.3310815,72.9,0.0,0.0,fused,104
6992,2017-06-14 11:28:20.000,2017-06-14 11:28:23.000,36.8134723,-1.2974998,87.6,0.0,0.0,fused,104
6993,2016-10-20 04:12:29.000,2016-10-20 04:17:49.000,36.8363408,-1.280733,1134.0,0.0,0.0,fused,104
6994,2017-06-16 11:35:56.000,2017-06-16 11:35:57.000,36.8460971,-1.268802,50.0,0.0,0.0,fused,104
6995,2017-06-14 08:51:30.000,2017-06-14 08:53:16.000,36.8289176,-1.2823339,122.4,0.0,0.0,fused,104
6996,2017-09-28 06:03:30.000,2017-09-28 06:04:44.000,36.8662608,-1.2820946,1000.0,0.0,0.0,fused,104
6997,2017-01-22 10:23:57.000,2017-01-22 10:25:51.000,36.8159529,-1.3417441,22.0,0.0,0.0,fused,104
6998,2017-12-19 07:04:06.000,2017-12-19 07:09:26.000,36.7167263,-1.3358087,52.4,0.0,0.0,fused,104
6999,2018-01-17 04:08:55.000,2018-01-17 04:09:46.000,36.8369771,-1.297779,1200.0,0.0,0.0,fused,104
7000,2017-06-14 10:12:48.000,2017-06-14 10:12:49.000,36.8504787,-1.287753,87.6,0.0,0.0,fused,104
7001,2017-10-07 04:12:44.000,2017-10-07 04:13:03.000,36.8292412,-1.2672702,149.6,0.0,0.0,fused,104
7002,2016-12-28 10:11:41.000,2016-12-28 10:26:20.000,36.8149356,-1.2823967,1139.0,0.0,0.0,fused,104
7003,2018-01-09 09:09:59.000,2018-01-09 09:12:03.000,36.8476534,-1.2806297,1899.999,0.0,0.0,fused,104
7004,2017-09-17 14:47:36.000,2017-09-17 14:47:36.000,36.8391273,-1.3022543,28.37,0.0,0.0,fused,104
7005,2017-07-29 13:16:43.000,2017-07-29 13:16:44.000,36.8250509,-1.289525,1200.0,0.0,0.0,fused,104
7006,2017-09-15 09:35:52.000,2017-09-15 09:35:52.000,36.8336873,-1.2817247,1100.0,0.0,0.0,fused,104
7007,2017-10-30 13:22:45.000,2017-10-30 13:23:31.000,36.796052,-1.2890234,172.1,0.0,0.0,fused,104
7008,2017-05-22 04:30:36.000,2017-05-22 04:30:39.000,36.8476451,-1.2854347,1000.0,0.0,0.0,fused,104
7009,2017-10-08 11:28:21.000,2017-10-08 11:28:20.000,36.8193964,-1.3208314,60.0,0.0,0.0,fused,104
7010,2017-07-30 07:13:09.000,2017-07-30 07:13:10.000,36.8107466,-1.3153686,45.6,0.0,0.0,fused,104
7011,2017-08-20 05:00:52.000,2017-08-20 05:00:52.000,36.8162747,-1.3181117,98.4,0.0,0.0,fused,104
7012,2017-07-29 06:32:10.000,2017-07-29 06:32:11.000,36.8084087,-1.285803,1000.0,0.0,0.0,fused,104
7013,2017-09-08 18:04:37.000,2017-09-08 18:04:49.000,36.817738,-1.3137074,20.644,0.0,0.0,fused,104
7014,2017-12-27 14:50:54.000,2017-12-27 14:51:01.000,36.8283888,-1.2737149,20.4,0.0,0.0,fused,104
7015,2017-09-19 07:07:47.000,2017-09-19 07:09:39.000,36.8472319,-1.2551294,142.5,0.0,0.0,fused,104
7016,2017-08-15 14:17:11.000,2017-08-15 14:17:13.000,36.8577275,-1.2830572,1100.0,0.0,0.0,fused,104
7017,2017-07-03 07:12:53.000,2017-07-03 07:12:55.000,36.8169737,-1.3087069,27.806,0.0,0.0,fused,104
7018,2017-01-23 13:52:44.000,2017-01-23 13:53:11.000,36.8205213,-1.279772,1100.0,0.0,0.0,fused,104
7019,2017-08-26 05:41:45.000,2017-08-26 05:41:46.000,36.8340874,-1.2901321,128.9,0.0,0.0,fused,104
7020,2019-01-02 08:12:46.000,2019-01-02 08:12:46.000,36.8304834,-1.2720111,49.312,1672.23,198.0,fused,104
7021,2017-08-18 05:20:12.000,2017-08-18 05:20:14.000,36.8244322,-1.2817118,1000.0,0.0,0.0,fused,104
7022,2017-11-16 11:36:03.000,2017-11-16 11:36:01.000,36.8345206,-1.2701561,1799.999,0.0,0.0,fused,104
7023,2017-09-19 08:01:14.000,2017-09-19 08:02:42.000,36.8166579,-1.2794605,1200.0,0.0,0.0,fused,104
7024,2017-01-21 10:58:59.000,2017-01-21 11:00:58.000,34.4611063,-0.5611635,3709.0,0.0,0.0,fused,106
7025,2017-05-30 05:53:42.000,2017-05-30 17:53:37.000,39.7748428,-3.9849509,7.7,38.1,289.0,fused,106
7026,2018-03-19 15:53:15.000,2018-03-19 16:01:04.000,34.6310811,-0.6682474,4553.0,0.0,0.0,fused,106
7027,2016-11-21 20:29:18.000,2016-11-21 20:28:46.000,39.7463371,-3.9854632,3144.0,0.0,0.0,fused,106
7028,2016-09-08 15:33:47.000,2016-09-08 15:34:23.000,39.7598665,-3.9935422,2000.0,0.0,0.0,fused,106
7029,2017-01-06 22:53:42.000,2017-01-06 22:57:49.000,38.1594052,-2.678717,2558.0,0.0,0.0,fused,106
7030,2017-11-05 09:53:12.000,2017-11-05 09:54:41.000,39.7444661,-3.9957275,50.0,0.0,0.0,fused,106
7031,2016-12-02 17:41:30.000,2016-12-02 17:41:36.000,39.739378,-3.9997841,2273.0,0.0,0.0,fused,106
7032,2018-07-10 21:14:03.000,2018-07-10 21:14:46.000,39.7664158,-3.9437715,2105.0,0.0,0.0,fused,106
7033,2017-12-23 18:31:34.000,2017-12-23 19:37:58.000,39.7426028,-3.9723519,5.8,17.7,186.0,fused,106
7034,2017-07-05 11:58:26.000,2017-07-05 11:58:30.000,36.8217478,-1.2799457,1455.0,0.0,0.0,fused,106
7035,2017-01-05 20:36:15.000,2017-01-05 20:36:33.000,39.7575072,-3.9849877,2864.0,0.0,0.0,fused,106
7036,2018-07-07 23:36:42.000,2018-07-07 23:36:45.000,39.729288,-4.0128267,23.094,0.0,0.0,fused,106
7037,2016-12-08 19:13:27.000,2016-12-08 19:13:38.000,39.732983,-4.0066752,2680.0,0.0,0.0,fused,106
7038,2018-06-23 17:26:12.000,2018-06-23 17:26:31.000,39.7014589,-4.0065005,33.185,0.0,0.0,fused,106
7039,2016-12-09 18:36:57.000,2016-12-09 18:39:35.000,39.7319534,-3.9620692,3099.999,0.0,0.0,fused,106
7040,2018-07-12 20:42:01.000,2018-07-12 20:42:34.000,39.737691,-3.9457836,2121.0,0.0,0.0,fused,106
7041,2017-01-17 11:19:39.000,2017-01-17 11:29:42.000,34.4569091,-0.5728594,3700.0,0.0,0.0,fused,106
7042,2017-01-20 13:24:58.000,2017-01-20 13:24:57.000,34.508184,-0.5435577,5.9,1284.5,298.0,fused,106
7043,2016-12-03 19:25:00.000,2016-12-03 19:29:01.000,39.7234081,-3.9875776,3299.999,0.0,0.0,fused,106
7044,2016-11-30 17:01:40.000,2016-11-30 17:39:01.000,39.7604803,-3.9752008,4811.0,0.0,0.0,fused,106
7045,2016-11-29 20:22:23.000,2016-11-29 20:23:25.000,39.7453688,-3.9426081,3200.0,0.0,0.0,fused,106
7046,2018-04-16 09:14:42.000,2018-04-16 09:20:11.000,39.7365458,-4.00525,1672.0,0.0,0.0,fused,106
7047,2016-09-08 19:50:45.000,2016-09-08 19:55:51.000,39.7247855,-3.9538697,2791.0,0.0,0.0,fused,106
7048,2017-11-05 10:55:40.000,2017-11-05 10:57:23.000,39.7070671,-3.9928662,50.0,0.0,0.0,fused,106
7049,2016-11-21 08:38:51.000,2016-11-21 08:38:25.000,39.7570663,-3.9624767,3144.0,0.0,0.0,fused,106
7050,2017-08-11 16:53:18.000,2017-08-11 16:54:17.000,39.7649256,-3.9529815,1911.0,0.0,0.0,fused,106
